,time,open,high,low,close,Volume,SMA_5,SMA_15,VMA_5,VMA_15,EMA_5,EMA_15,Diff,up,down,avg_20up,avg_20down,avg_60up,avg_60down,RS_20,RS_60,RSI_20,RSI_60,RSI_ratio,EMA_26,EMA_12,MACD_line,MACD_signal,MACD,STD_5,Upper Bollinger Band,Lower Bollinger Band,high_low,high_prevClose,low_prevClose,TrueRange,ATR_12,ATR_3,stop_loss
1086,2023-01-19 15:00:00,18093.2,18121.6,18084.95,18089.05,37056300,18107.65,18124.07333333333,29653410.4,35495651.86666667,18104.500670260513,18095.80294010888,-3.5,0.0,3.5,14.082499999999891,9.889999999999963,15.350833333333322,15.969166666666691,1.4239130434782552,0.9612795491311359,58.74439461883399,49.012877820349026,1.1985502021357468,18063.17579868121,18103.656688924548,-40.480890243336034,-49.37357459002679,8.892684346690757,16.154759361045357,18139.95951872209,18075.34048127791,36.64999999999782,29.049999999999272,7.599999999998545,36.64999999999782,45.258333333333816,37.19999999999951,18617.574999999997
1104,2023-01-20 09:00:00,18116.2,18118.55,18069.35,18086.75,54707118,18099.8,18126.07,34933695.0,36549061.2,18098.583780173678,18094.67132259527,-2.2999999999992724,0.0,2.2999999999992724,14.082499999999891,9.152499999999964,15.350833333333322,15.460833333333296,1.5386506419011141,0.9928852476688422,60.60899505057017,49.82149618650948,1.2165229808369686,18064.922035815936,18101.055659859234,-36.13362404329746,-46.72558448068093,10.59196043738347,14.455794686356075,18128.711589372713,18070.888410627285,49.20000000000073,29.5,19.700000000000728,49.20000000000073,44.27083333333394,45.516666666666424,18613.85833333333
1105,2023-01-20 10:00:00,18086.9,18145.45,18086.9,18119.35,37242568,18101.16,18126.47333333333,37198080.2,35570772.733333334,18105.505853449118,18097.756157270862,32.599999999998545,32.599999999998545,0.0,14.61999999999989,9.152499999999964,15.89416666666663,14.539999999999964,1.597377765637798,1.093133883539661,61.49963192764741,52.22474740560226,1.1775955841396797,18068.95373686661,18103.870173727042,-34.91643686043244,-44.36375495663123,9.447318096198792,16.173064026767854,18133.506128053534,18068.813871946466,58.54999999999927,58.70000000000073,0.1500000000014552,58.70000000000073,46.812500000000604,48.18333333333309,18613.266666666666
1106,2023-01-20 11:00:00,18119.0,18122.9,18086.5,18086.6,28708579,18094.859999999997,18124.489999999998,38471085.8,34867038.4,18099.203902299414,18096.361637612004,-32.75,0.0,32.75,14.61999999999989,8.322500000000037,15.47499999999994,15.085833333333296,1.7566836887954131,1.025796829254818,63.72452871308679,50.63670820494639,1.2584650735029796,18070.260867469082,18101.21322392288,-30.95235645379944,-41.68147525606488,10.72911880226544,13.900107913774816,18122.660215827545,18067.05978417245,36.400000000001455,3.5500000000029104,32.849999999998545,36.400000000001455,46.945833333333816,48.10000000000097,18613.516666666666
1107,2023-01-20 12:00:00,18086.35,18111.1,18079.2,18092.95,20987228,18094.94,18119.966666666667,35740358.6,34239070.666666664,18097.11926819961,18095.935182910503,6.350000000002183,6.350000000002183,0.0,14.0375,8.322500000000037,15.155833333333309,15.085833333333296,1.6866927005106562,1.0046401148980841,62.77951699463317,50.115734362083245,1.252690752589892,18071.941543952853,18099.941958703977,-28.00041475112448,-38.9452631550768,10.94484840395232,13.884631792545903,18122.70926358509,18067.170736414908,31.899999999997817,24.5,7.399999999997817,31.899999999997817,45.69166666666691,42.333333333333336,18615.866666666665
1108,2023-01-20 13:00:00,18092.75,18105.95,18055.15,18056.15,25961109,18088.359999999997,18113.686666666665,33521320.4,34212298.4,18083.46284546641,18090.96203504669,-36.79999999999927,0.0,36.79999999999927,13.082500000000072,10.1625,15.155833333333309,13.947499999999975,1.2873308733087403,1.0866344028200994,56.280920628092204,52.07593631886382,1.0807471666660209,18070.771799956347,18093.20473428798,-22.432934331634897,-35.642797390388424,13.209863058753527,22.497899902330097,18133.355799804656,18043.364200195338,50.79999999999927,13.0,37.79999999999927,50.79999999999927,47.662500000000364,39.69999999999951,18614.55
1109,2023-01-20 14:00:00,18056.8,18065.1,18018.2,18049.4,33924147,18080.89,18106.27333333333,29364726.2,34727237.06666667,18072.108563644273,18085.766780665854,-6.75,0.0,6.75,10.13000000000011,10.5,15.155833333333309,13.839166666666642,0.9647619047619151,1.095140603360029,49.10324769752814,52.27050640915101,0.9394063893923098,18069.188703663283,18086.46554439752,-17.27684073423734,-31.96960605915821,14.69276532492087,28.552175924367894,18137.994351848734,18023.785648151264,46.89999999999782,8.94999999999709,37.95000000000073,46.89999999999782,44.529166666666846,43.199999999998305,18615.275
1110,2023-01-20 15:00:00,18050.4,18054.25,18016.2,18027.3,35625454,18062.48,18096.42666666667,29041303.4,34474617.46666667,18057.17237576285,18078.458433082622,-22.100000000002183,0.0,22.100000000002183,7.305000000000109,11.605000000000109,15.155833333333309,13.700833333333321,0.6294700560103439,1.106197919834559,38.63035430988908,52.52108120596048,0.7355209265095065,18066.085836725262,18077.363152951748,-11.27731622648571,-27.831148092623714,16.553831866138005,27.198267408385718,18116.876534816773,18008.083465183227,38.04999999999927,4.849999999998545,33.20000000000073,38.04999999999927,42.354166666666664,45.249999999998785,18615.375
1176,2023-01-23 09:00:00,18118.8,18162.0,18063.45,18154.9,48378075,18076.14,18095.833333333332,32975202.6,34886199.4,18089.748250508568,18088.013628947294,127.60000000000218,127.60000000000218,0.0,13.532500000000255,11.605000000000109,17.282500000000013,12.723333333333297,1.1660922016372364,1.3583311501178985,53.83391347588289,57.59713389063246,0.9346630611534367,18072.664663634503,18089.291898651478,-16.627235016974737,-25.590365477493922,8.963130460519185,49.964204687122276,18176.068409374246,17976.211590625753,98.54999999999927,134.70000000000073,36.150000000001455,134.70000000000073,49.754166666666606,73.21666666666594,18615.975
1177,2023-01-23 10:00:00,18155.0,18162.6,18133.45,18148.0,25144078,18087.15,18099.153333333332,33806572.6,33039996.2,18109.165500339048,18095.511925328883,-6.900000000001455,0.0,6.900000000001455,11.310000000000219,11.950000000000182,16.89916666666668,12.83833333333332,0.9464435146443554,1.3163053355835412,48.62424763542573,56.82779879501195,0.8556419334632703,18078.245058920835,18098.323914243556,-20.07885532272121,-24.488063446539382,4.409208123818171,59.70944230199619,18206.568884603992,17967.73111539601,29.149999999997817,7.69999999999709,21.450000000000728,29.149999999997817,48.94999999999951,67.29999999999927,18616.291666666664
1178,2023-01-23 11:00:00,18147.9,18151.45,18123.25,18124.45,26540739,18100.81,18098.940000000002,33922498.6,32365743.133333333,18114.260333559367,18099.129184662772,-23.549999999999272,0.0,23.549999999999272,11.310000000000219,12.605000000000109,16.89916666666668,13.038333333333322,0.8972629908766458,1.2961140227534216,47.29249425047068,56.44815588030623,0.8378040613186835,18081.66764714892,18102.34331205224,-20.675664903319557,-23.72558373789542,3.0499188345758625,58.64763848625035,18218.105276972503,17983.5147230275,28.200000000000728,3.4500000000007276,24.75,28.200000000000728,49.27916666666624,64.01666666666642,18615.699999999997
1179,2023-01-23 12:00:00,18125.05,18131.65,18089.15,18094.55,22790426,18109.84,18096.843333333334,31695754.4,31998058.533333335,18107.690222372912,18098.556786579924,-29.900000000001455,0.0,29.900000000001455,10.797500000000218,14.100000000000183,16.35666666666669,13.53666666666668,0.7657801418439771,1.2083230731346966,43.36780801285287,54.71677074041036,0.7925871250443538,18082.62189550826,18101.14434096728,-18.522445459020673,-22.684956082120472,4.162510623099799,51.8330902996622,18213.506180599325,18006.173819400676,42.5,7.200000000000728,35.29999999999927,42.5,48.59583333333285,33.28333333333285,18615.899999999998
1180,2023-01-23 13:00:00,18094.1,18123.95,18078.6,18115.15,22795726,18127.409999999996,18097.016666666666,29129808.8,31789730.8,18110.176814915278,18100.630938257433,20.600000000002183,20.600000000002183,0.0,11.107500000000254,14.100000000000183,16.70000000000006,12.952500000000024,0.7877659574468163,1.2893263848677885,44.06426658732545,56.31902874968388,0.7824045898087826,18085.031384729868,18103.299057741544,-18.26767301167638,-21.801499468031654,3.533826456355275,24.58910836144624,18176.58821672289,18078.231783277104,45.35000000000218,29.400000000001455,15.950000000000728,45.35000000000218,49.32083333333321,38.6833333333343,18615.574999999997
1181,2023-01-23 14:00:00,18114.45,18136.35,18107.8,18108.9,29192913,18118.21,18096.403333333335,25292776.4,32246354.933333334,18109.75120994352,18101.664570975252,-6.25,0.0,6.25,11.107500000000254,13.852500000000145,16.533333333333395,13.056666666666692,0.801840822956155,1.2662752106203752,44.50120192307723,55.87473245465815,0.7964459061918473,18086.799430305433,18104.16074116592,-17.36131086048772,-20.913461746522866,3.5521508860351467,19.888545698767857,18157.987091397536,18078.432908602463,28.549999999999272,21.19999999999709,7.350000000002183,28.549999999999272,47.59999999999976,38.80000000000049,18614.80833333333
1182,2023-01-23 15:00:00,18109.8,18131.3,18097.5,18104.95,27560245,18109.6,18097.23,25776009.8,31774313.666666668,18108.15080662901,18102.075249603346,-3.9500000000007276,0.0,3.9500000000007276,11.107500000000254,10.770000000000255,16.27416666666674,13.122500000000036,1.0313370473537595,1.2401727313139033,50.7713404182379,55.36058510035156,0.9171026701796091,18088.143916949473,18104.282165601933,-16.13824865245988,-19.95841912771027,3.8201704752503893,11.179669047560473,18131.95933809512,18087.240661904878,33.79999999999927,22.399999999997817,11.400000000001455,33.79999999999927,45.524999999999636,35.90000000000024,18615.816666666666
1200,2023-01-24 09:00:00,18184.65,18201.25,18156.55,18166.1,45884957,18117.93,18102.366666666665,29644853.4,32362890.8,18127.467204419343,18110.07834340293,61.14999999999782,61.14999999999782,0.0,12.69250000000011,10.770000000000255,17.29333333333337,12.845000000000073,1.1785051067780694,1.3463085506682186,54.09696323921113,57.37985953658123,0.9427866097288515,18093.918441619884,18113.792601663175,-19.87416004329134,-19.941567310826485,0.06740726753514537,27.949610909850367,18173.829221819702,18062.0307781803,44.70000000000073,96.29999999999927,51.599999999998545,96.29999999999927,50.51666666666612,52.88333333333261,18617.241666666665
1201,2023-01-24 10:00:00,18166.3,18171.25,18123.6,18165.5,35323961,18132.120000000003,18107.616666666665,32151560.4,31070680.333333332,18140.14480294623,18117.00605047756,-0.5999999999985448,0.0,0.5999999999985448,12.69250000000011,10.71750000000011,17.29333333333337,12.770000000000012,1.1842780499183558,1.354215609501437,54.21828278513451,57.523006985253375,0.9425495228202159,18099.220779277668,18121.747586022688,-22.526806745019712,-20.458615197665132,-2.06819154735458,30.96055151334385,18194.04110302669,18070.198896973314,47.650000000001455,5.150000000001455,42.5,47.650000000001455,51.829166666666424,59.25,18617.1
1202,2023-01-24 11:00:00,18165.65,18173.1,18125.4,18129.05,34776828,18134.9,18108.263333333332,34547780.8,30906297.666666668,18136.446535297488,18118.511544167864,-36.45000000000073,0.0,36.45000000000073,12.69250000000011,11.86750000000011,16.631666666666693,13.377500000000024,1.0695175900568774,1.2432567121410325,51.67956026058631,55.421954402821356,0.9324745187613858,18101.43035118303,18122.87103432689,-21.44068314386095,-20.655028786904296,-0.7856543569566554,29.65225539499672,18194.204510789994,18075.59548921001,47.69999999999709,7.599999999998545,40.099999999998545,47.69999999999709,51.57083333333291,63.88333333333261,18616.899999999998
1203,2023-01-24 12:00:00,18129.45,18143.5,18114.2,18140.45,22466914,18141.21,18111.853333333333,33202581.0,30490186.666666668,18137.78102353166,18121.25385114688,11.400000000001455,11.400000000001455,0.0,12.985000000000218,11.86750000000011,16.821666666666715,12.620833333333394,1.0941647356225066,1.3328491251238006,52.248264762096554,57.13396167671445,0.9144869921280269,18104.320695539842,18125.57549058429,-21.254795044449565,-20.774982038413352,-0.47981300603621335,25.849308501571638,18192.908617003144,18089.511382996854,29.299999999999272,14.450000000000728,14.849999999998545,29.299999999999272,50.104166666666366,41.54999999999927,18617.30833333333
1204,2023-01-24 13:00:00,18141.55,18143.55,18078.65,18094.4,23806438,18139.1,18111.95,32451819.6,30678134.0,18123.320682354442,18117.89711975352,-46.04999999999927,0.0,46.04999999999927,12.985000000000218,12.892500000000108,16.821666666666715,13.31916666666669,1.0071747139810052,1.2629669023337309,50.17872669307334,55.81022422516522,0.8990955938580049,18103.585829203555,18120.779261263633,-17.193432060077612,-20.058672042746203,2.865239982668591,29.69374934240695,18198.48749868481,18079.712501315185,64.89999999999782,3.099999999998545,61.79999999999927,64.89999999999782,52.34166666666624,47.29999999999806,18616.941666666666
1205,2023-01-24 14:00:00,18094.9,18127.7,18090.75,18122.85,25873372,18130.45,18116.396666666667,28449502.6,30672284.866666667,18123.163788236296,18118.51622978433,28.44999999999709,28.44999999999709,0.0,14.407500000000073,12.71750000000011,17.295833333333334,12.380000000000049,1.1328877530961234,1.3970786214324125,53.1152073732718,58.282553143691466,0.9113397493469453,18105.012804818107,18121.097836453842,-16.085031635735504,-19.26394396134406,3.1789123256085574,25.922118933660023,18182.29423786732,18078.60576213268,36.95000000000073,33.29999999999927,3.650000000001455,36.95000000000073,44.19583333333291,43.71666666666594,18616.75833333333
1206,2023-01-24 15:00:00,18123.15,18134.4,18099.95,18101.15,28695970,18117.579999999998,18119.846666666668,27123904.4,30323739.733333334,18115.8258588242,18116.34545106129,-21.69999999999709,0.0,21.69999999999709,14.407500000000073,13.6875,17.295833333333334,12.05083333333332,1.0526027397260327,1.4352396099854798,51.28136679124412,58.93627896410725,0.8701154482873775,18104.726671127875,18118.028938537867,-13.302267409992055,-18.07160865107366,4.769341241081605,19.297849621459928,18156.17569924292,18078.984300757078,34.45000000000073,11.55000000000291,22.899999999997817,34.45000000000073,44.63749999999982,45.43333333333309,18616.783333333333
1224,2023-01-25 09:00:00,18100.6,18100.6,17990.1,17999.45,50621671,18091.660000000003,18117.99,30292873.0,31323487.533333335,18077.0339058828,18101.73351967863,-101.70000000000073,0.0,101.70000000000073,12.777500000000146,18.772500000000036,16.460000000000036,13.745833333333334,0.68064988680251,1.1974537738708726,40.49920760697328,54.49278560984363,0.7432031075992097,18096.928399192475,18099.78602491666,-2.8576257241838903,-15.028812065695707,12.171186341511817,54.66610467205378,18200.992209344113,17982.327790655894,110.5,0.5500000000029104,111.05000000000291,111.05000000000291,51.541666666666664,60.81666666666812,18619.616666666665
1225,2023-01-25 10:00:00,18000.35,18002.75,17909.5,17911.8,40902435,18045.93,18101.783333333333,33979977.2,30825111.533333335,18021.9559372552,18077.9918297188,-87.65000000000146,0.0,87.65000000000146,12.777500000000146,21.51750000000011,16.460000000000036,14.770000000000072,0.5938189845474652,1.1144211238997939,37.257617728532004,52.70573166826762,0.706898785942926,18083.215184437475,18070.865098006405,12.35008643106994,-9.553032366342578,21.903118797412517,88.69402882957885,18223.31805765916,17868.541942340842,93.25,3.2999999999992724,89.95000000000073,93.25,55.770833333333336,79.58333333333455,18619.108333333334
1226,2023-01-25 11:00:00,17912.2,17943.0,17846.15,17894.6,37311141,18005.97,18084.89,36680917.8,31636249.066666666,17979.503958170135,18055.06785100395,-17.200000000000728,0.0,17.200000000000728,12.460000000000036,22.377500000000147,16.297500000000035,15.056666666666752,0.5568092950508303,1.0824108921850748,35.76605669178319,51.97873754152815,0.6880901380724779,18069.24368929396,18043.747390620803,25.496298673155252,-2.543166158443011,28.039464831598263,104.92133124406948,18215.81266248814,17796.12733751186,96.84999999999854,31.200000000000728,65.64999999999782,96.84999999999854,60.062499999999694,100.38333333333382,18619.166666666664
